-1.715208785858973739e-01 5.788593775266742160e-03 1.570325596946344993e+00 -5.307017070837053915e-03 1.337879944913352270e+00 -5.290419648530593211e-01 9.087772565303820285e-03 2.030830254912608518e-02 2.017370904279245508e-02 2.810485937379828547e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.714555027873396753e-01 7.324298859289744314e-03 1.570269283331716004e+00 -5.959188267839104006e-03 1.332453369244313901e+00 -5.561231960136138186e-01 9.265482880611708785e-03 1.563154716111002721e-02 2.307916006602168946e-02 2.927204085152421698e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.713736150571381622e-01 9.093122596036928504e-03 1.570206347152223181e+00 -6.631008426953834134e-03 1.326760608686651022e+00 -5.822818514805359058e-01 9.397621201178828904e-03 1.119386993277207004e-02 2.609441713241214197e-02 3.030248027005943978e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.712728208692411436e-01 1.110759626223126358e-02 1.570136607477055080e+00 -7.319373523705908179e-03 1.320810802027167163e+00 -6.075353318881341336e-01 9.486525870719937983e-03 6.985018173163776677e-03 2.920607587418079173e-02 3.120156485448518646e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.711506045089293826e-01 1.337941474228466175e-02 1.570059914186928696e+00 -8.021223272517901542e-03 1.314612914101122465e+00 -6.319009200529610570e-01 9.534436184561484451e-03 2.995433554242138332e-03 3.240125981457628312e-02 3.197448085566512166e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.710043376544667648e-01 1.591941944004722151e-02 1.569976147551771506e+00 -8.733546379361172701e-03 1.308175738472231231e+00 -6.553957763031058592e-01 9.543499274053547643e-03 -7.838000315835743758e-04 3.566760061085602618e-02 3.262621461131280931e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.708312877706075483e-01 1.873758826241865225e-02 1.569885217656355358e+00 -9.453385583618861485e-03 1.301507896716949775e+00 -6.780369205691612056e-01 9.515775864815256488e-03 -4.361009905123829945e-03 3.899322066503824874e-02 3.316156799512330333e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.706286270319461451e-01 2.184302373601066868e-02 1.569787063900593527e+00 -1.017784217215667551e-02 1.294617841939517788e+00 -6.998412293135355400e-01 9.453246321666771562e-03 -7.743994730159037103e-03 4.236671321470102114e-02 3.358518843292473410e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.703934408669199041e-01 2.524394887450967864e-02 1.569681654332275134e+00 -1.090408028783677874e-02 1.287513858400369138e+00 -7.208254173282313548e-01 9.357815368091514097e-03 -1.094006357866816707e-02 4.577712871326328203e-02 3.390156948580183016e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.701227369514675403e-01 2.894770180369268808e-02 1.569568985040843412e+00 -1.162933082658175986e-02 1.280204064470371161e+00 -7.410060312288204720e-01 9.231316870957703355e-03 -1.395609205226518851e-02 4.921396153358250508e-02 3.411508598556923233e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.698134540705574791e-01 3.296073478068740903e-02 1.569449079468344666e+00 -1.235089507486083864e-02 1.272696414224104178e+00 -7.603994380297144362e-01 9.075518047981049122e-03 -1.679855532488536488e-02 5.266713681562071314e-02 3.422999195832188146e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.694624707996729707e-01 3.728861702167519943e-02 1.569321987658009787e+00 -1.306614800561884532e-02 1.264998698472103333e+00 -7.790218109625766107e-01 8.892123142374535813e-03 -1.947355974353910668e-02 5.612699940231345719e-02 3.425042221647305318e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.690666144709783991e-01 4.193603736174274926e-02 1.569187785530373302e+00 -1.377254131973000735e-02 1.257118547521599350e+00 -7.968891218704813317e-01 8.682777011303398351e-03 -2.198689068022097876e-02 5.958430309892925880e-02 3.418042655583026224e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.686226698884074893e-01 4.690681092751368408e-02 1.569046574091661261e+00 -1.446760619012751013e-02 1.249063432965018761e+00 -8.140171300005658583e-01 8.449068170679951625e-03 -2.434403429943763839e-02 6.303020197745988484e-02 3.402396072406618233e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.681273880845278457e-01 5.220388717200261791e-02 1.568898478634511706e+00 -1.514895575929870071e-02 1.240840670050600947e+00 -8.304213732553671345e-01 8.192531668851824045e-03 -2.655020956367452889e-02 6.645624137152483790e-02 3.378489971244505452e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.675774948186878610e-01 5.782936109959558452e-02 1.568743647892904880e+00 -1.581428733210407667e-02 1.232457419602570825e+00 -8.461171576456077981e-01 7.914651535923781026e-03 -2.861039420031772848e-02 6.985435087271318899e-02 3.346704405578296848e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.669696991745571735e-01 6.378448501608131871e-02 1.568582253204798160e+00 -1.646138437595277490e-02 1.223920690722414273e+00 -8.611195507703111041e-01 7.616863205035440641e-03 -3.052934164228184727e-02 7.321683569621496857e-02 3.307411248687103233e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.663007018650797531e-01 7.006968318681774943e-02 1.568414487634795407e+00 -1.708811823839135116e-02 1.215237343048020557e+00 -8.754433733686634023e-01 7.300555535071706799e-03 -3.231161715005130552e-02 7.653637028386330032e-02 3.260977219085700041e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.655672033787870812e-01 7.668456814314708603e-02 1.568240565083008242e+00 -1.769244961798064134e-02 1.206414089151050195e+00 -8.891031923105954249e-01 6.967072630835538689e-03 -3.396160105389995493e-02 7.980599238431564102e-02 3.207761349429003039e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.647659121462817788e-01 8.362795782775080122e-02 1.568060719397579961e+00 -1.827242986726501997e-02 1.197457497390957526e+00 -9.021133160845099530e-01 6.617715641512018562e-03 -3.548352643742272439e-02 8.301909553808006770e-02 3.148118715547456037e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.638935522274364009e-01 9.089789538815525038e-02 1.567875203448575228e+00 -1.882620198867887215e-02 1.188373994201841866e+00 -9.144877884256534806e-01 6.253744096727798830e-03 -3.688147214398098533e-02 8.616942539112827648e-02 3.082396648482994550e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.629468710043454893e-01 9.849166973009269854e-02 1.567684288212587207e+00 -1.935200146323793474e-02 1.179169866884046680e+00 -9.262403848896693104e-01 5.876377347134692855e-03 -3.815939199986085467e-02 8.925107280831946766e-02 3.010937482653391339e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.619226469495855525e-01 1.064058360082295457e-01 1.567488261865433330e+00 -1.984815700223499860e-02 1.169851266764675879e+00 -9.373846123625143578e-01 5.486795841594215364e-03 -3.932113305475459092e-02 9.225846846676287460e-02 2.934079402479972676e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.608176962115011599e-01 1.146362413961082155e-01 1.567287428806138694e+00 -2.031309072000246282e-02 1.160424210967060610e+00 -9.479337022162810378e-01 5.086142090667614135e-03 -4.037042887135887381e-02 9.518637725932171945e-02 2.852153565320765805e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.596288800311818634e-01 1.231780473788976066e-01 1.567082108751702396e+00 -2.074531852575561136e-02 1.150894585846090834e+00 -9.579006126053051240e-01 4.675521682110491545e-03 -4.131092761032437860e-02 9.802989400001330123e-02 2.765486977615809194e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.583531113596392814e-01 1.320257553724197286e-01 1.566872635791202617e+00 -2.114345011257965853e-02 1.141268149548810840e+00 -9.672980276409555156e-01 4.256004200674044953e-03 -4.214619092864641675e-02 1.007844369898797526e-01 2.674400775008259346e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.569873612768864501e-01 1.411732329238336026e-01 1.566659357446570366e+00 -2.150618878796628150e-02 1.131550534703780420e+00 -9.761383577125429811e-01 3.828623965352944900e-03 -4.287971018091050329e-02 1.034457434172439821e-01 2.579211478240374111e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.555286653870840696e-01 1.506137400193200970e-01 1.566442633744979274e+00 -2.183233121314940781e-02 1.121747251326346451e+00 -9.844337424272577852e-01 3.394380752184731828e-03 -4.351490395031655523e-02 1.060098642146059394e-01 2.480229382655026182e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.539741294142316086e-01 1.603399574962383889e-01 1.566222836275603436e+00 -2.212076678229603355e-02 1.111863689207213790e+00 -9.921960510798009114e-01 2.954240432827737531e-03 -4.405513565068493176e-02 1.084731579561926951e-01 2.377760232283297748e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.523209352932286265e-01 1.703440139745328041e-01 1.566000347279208782e+00 -2.237047712211765252e-02 1.101905120964797202e+00 -9.994368883934620085e-01 2.509135506840742564e-03 -4.450371965234088678e-02 1.108322869785987458e-01 2.272105166129412268e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.505663460975840418e-01 1.806175156784285141e-01 1.565775558717291682e+00 -2.258053509672084888e-02 1.091876704321194103e+00 -1.006167596588322111e+00 2.059965647697989399e-03 -4.486390388792450834e-02 1.130842106553694298e-01 2.163557254620618597e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.487077114549547330e-01 1.911515745107595643e-01 1.565548871372884232e+00 -2.275010396769637164e-02 1.081783484949442098e+00 -1.012399261733950340e+00 1.607598228756409011e-03 -4.513890601351323167e-02 1.152261796570498015e-01 2.052406225718839683e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.467424721722153935e-01 2.019368378408899489e-01 1.565320693948281772e+00 -2.287843620834652605e-02 1.071630398890700553e+00 -1.018142718615989262e+00 1.152868681484089681e-03 -4.533189522536285737e-02 1.172557311429236887e-01 1.938935068405958084e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.446681647914599411e-01 2.129635179013565915e-01 1.565091442180265746e+00 -2.296487226996726458e-02 1.061422275073313770e+00 -1.023408557272257324e+00 6.965809801982360836e-04 -4.544600276796428862e-02 1.191706818419502600e-01 1.823421032547540288e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.424824257458473797e-01 2.242214217017053368e-01 1.564861537966948379e+00 -2.300883917010640781e-02 1.051163837708794402e+00 -1.028207129388691188e+00 2.395078680755415392e-04 -4.548432385084977270e-02 1.209691242421043200e-01 1.706135433990914052e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.401829953979337462e-01 2.356999805932216141e-01 1.564631408509912447e+00 -2.300984902238487409e-02 1.040859708690258456e+00 -1.032548556522423722e+00 -2.176085593207839099e-04 -4.544991478212014741e-02 1.226494173543112159e-01 1.587342829426191260e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.377677215124362697e-01 2.473882803236108208e-01 1.564401485470642728e+00 -2.296749735608038384e-02 1.030514409798361175e+00 -1.036442736937561948e+00 -6.740566767150740855e-04 -4.534580518855647197e-02 1.242101826765216466e-01 1.467302395870079268e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.352345624988558481e-01 2.592750910116229379e-01 1.564172204146185852e+00 -2.288146133202620738e-02 1.020132364882630149e+00 -1.039899353743130028e+00 -1.129154954649785490e-03 -4.517498660310772379e-02 1.256502971026955962e-01 1.346266074423609627e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.325815907188607479e-01 2.713488963607947890e-01 1.563944002659741983e+00 -2.275149799213805127e-02 1.009717902056715300e+00 -1.042927884331196431e+00 -1.582251644140403573e-03 -4.494042411220527944e-02 1.269688867217863837e-01 1.224479924037266687e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.298069948067150370e-01 2.835979238453238960e-01 1.563717321175148500e+00 -2.257744214841539421e-02 9.992752556045839674e-01 -1.045537607764579935e+00 -2.032724459751410629e-03 -4.464504669515241553e-02 1.281653198177826192e-01 1.102182653923147182e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.269090824055729982e-01 2.960101735032977244e-01 1.563492601125922254e+00 -2.235920444138327773e-02 9.888085679994558230e-01 -1.047737614794673755e+00 -2.479980251368002486e-03 -4.429175292991735513e-02 1.292392001433168569e-01 9.796062578436109947e-02 0.000000000000000000e+00 0.000000000000000000e+00
-1.238862821372901935e-01 3.085734472343327761e-01 1.563270284469588267e+00 -2.209676913084777580e-02 9.783218917049945063e-01 -1.049536816265884465e+00 -2.923454717426909790e-03 -4.388341511989925919e-02 1.301903602632825674e-01 8.569764555506693970e-02 0.000000000000000000e+00 0.000000000000000000e+00
-1.207371454574551056e-01 3.212753774208875202e-01 1.563050812962621716e+00 -2.179019186999135715e-02 9.678191909344752153e-01 -1.050943952538269111e+00 -3.362612067854757903e-03 -4.342285752147596878e-02 1.310188543030255115e-01 7.345098470798441803e-02 0.000000000000000000e+00 0.000000000000000000e+00
-1.174603481424202900e-01 3.341034552641519717e-01 1.562834627460145009e+00 -2.143959737609302946e-02 9.573043433084577059e-01 -1.051967602175945871e+00 -3.796944629205383556e-03 -4.291288926577431495e-02 1.317249499069259033e-01 6.124181211432042776e-02 0.000000000000000000e+00 0.000000000000000000e+00
-1.140546919420750843e-01 3.470450582817841689e-01 1.562622167225988790e+00 -2.104517718104488566e-02 9.467811414508948697e-01 -1.052616192216993429e+00 -4.225972660418522535e-03 -4.235627874038760954e-02 1.323091230503591620e-01 4.909047638861210872e-02 0.000000000000000000e+00 0.000000000000000000e+00
-1.105191050010593118e-01 3.600874782578856181e-01 1.562413869293375113e+00 -2.060718698597920409e-02 9.362532944205489427e-01 -1.052898005536574644e+00 -4.649243876681984772e-03 -4.175575816627283277e-02 1.327720487586876719e-01 3.701657287080892256e-02 0.000000000000000000e+00 0.000000000000000000e+00
-1.068526429449260795e-01 3.732179476785936756e-01 1.562210167825287543e+00 -2.012594428951711145e-02 9.257244291333616149e-01 -1.052821190685212960e+00 -5.066333152145174185e-03 -4.111402369567566245e-02 1.331145945748769543e-01 2.503895039592321167e-02 0.000000000000000000e+00 0.000000000000000000e+00
-1.030544892064061968e-01 3.864236661007000029e-01 1.562011493513789651e+00 -1.960182579072179340e-02 9.151980916594041338e-01 -1.052393770162245668e+00 -5.476842132267780057e-03 -4.043373339572679803e-02 1.333378127531256452e-01 1.317569629930307254e-02 0.000000000000000000e+00 0.000000000000000000e+00
-9.912395546556940218e-02 3.996918257175128275e-01 1.561818272991006618e+00 -1.903526486697968909e-02 9.046777484300653205e-01 -1.051623649460646570e+00 -5.880398841388532853e-03 -3.971750478565962833e-02 1.334429326183354247e-01 1.444119084949161639e-03 0.000000000000000000e+00 0.000000000000000000e+00
-9.506048122220231433e-02 4.130096364568510703e-01 1.561630928291012355e+00 -1.842674882721940036e-02 8.941667873842088499e-01 -1.050518624082625196e+00 -6.276657285083991726e-03 -3.896792053905247244e-02 1.334313528318289976e-01 -1.013917568177903801e-02 0.000000000000000000e+00 0.000000000000000000e+00
-9.086363375653819241e-02 4.263643501984255568e-01 1.561449876313030227e+00 -1.777681632649329505e-02 8.836685190170069371e-01 -1.049086388105085144e+00 -6.665297079242967805e-03 -3.818751145799896551e-02 1.333046342419851038e-01 -2.155846479457764961e-02 0.000000000000000000e+00 0.000000000000000000e+00
-8.653310752714674092e-02 4.397432844085237824e-01 1.561275528323965656e+00 -1.708605465426336900e-02 8.731861773586409026e-01 -1.047334541380026574e+00 -7.046022882823294378e-03 -3.737877591162760277e-02 1.330644905703926850e-01 -3.279867155968660408e-02 0.000000000000000000e+00 0.000000000000000000e+00
-8.206872337782540605e-02 4.531338449335257090e-01 1.561108289486794032e+00 -1.635509702345066749e-02 8.627229208859120702e-01 -1.045270596406874475e+00 -7.418564190295219574e-03 -3.654415723946507349e-02 1.327127833375071619e-01 -4.384560484178801065e-02 0.000000000000000000e+00 0.000000000000000000e+00
-7.747042750780770703e-02 4.665235480623285413e-01 1.560948558417198262e+00 -1.558461983716382705e-02 8.522818333680313163e-01 -1.042901985037549606e+00 -7.782674618356816981e-03 -3.568605368602385114e-02 1.322515112732557119e-01 -5.468582905439036551e-02 0.000000000000000000e+00 0.000000000000000000e+00
-7.273829045813499927e-02 4.799000418321591743e-01 1.560796726753635788e+00 -1.477534001560409579e-02 8.418659246072612845e-01 -1.040236064950769590e+00 -8.138131546290583787e-03 -3.480681682667324112e-02 1.316828038901735332e-01 -6.530666216996484918e-02 0.000000000000000000e+00 0.000000000000000000e+00
-6.787250547326803551e-02 4.932511263071249208e-01 1.560653178778264483e+00 -1.392801221685765513e-02 8.314781311878542969e-01 -1.037280124874502274e+00 -8.484735608548465285e-03 -3.390874489546451265e-02 1.310089135675061023e-01 -7.569623289077599682e-02 0.000000000000000000e+00 0.000000000000000000e+00
-6.287338690167368349e-02 5.065647732792083469e-01 1.560518291052708006e+00 -1.304342610746089468e-02 8.211213171423875634e-01 -1.034041389802955235e+00 -8.822310191822722511e-03 -3.299408839242808783e-02 1.302322078722021326e-01 -8.584339690446300686e-02 0.000000000000000000e+00 0.000000000000000000e+00
-5.774136847875357970e-02 5.198291448383460800e-01 1.560392432075481839e+00 -1.212240369181415145e-02 8.107982745412201098e-01 -1.030527026069045782e+00 -9.150700839522235910e-03 -3.206503994120591533e-02 1.293551611643935506e-01 -9.573782729797856994e-02 0.000000000000000000e+00 0.000000000000000000e+00
-5.247700116712687712e-02 5.330326111385365051e-01 1.560275961983937254e+00 -1.116579657062294513e-02 8.005117241055712540e-01 -1.026744145225104488e+00 -9.469774767975050120e-03 -3.112372453641649994e-02 1.283803475249005732e-01 -1.053700837083422215e-01 0.000000000000000000e+00 0.000000000000000000e+00
-4.708095141299305925e-02 5.461637674417962884e-01 1.560169232240680381e+00 -1.017448339051439318e-02 7.902643156115751744e-01 -1.022699808403332744e+00 -9.779420224825356722e-03 -3.017223877445828276e-02 1.273104323105823943e-01 -1.147312068804965529e-01 0.000000000000000000e+00 0.000000000000000000e+00
-4.155399836569193678e-02 5.592114499204412503e-01 1.560072585408669443e+00 -9.149367076891592315e-03 7.800586285061859027e-01 -1.018401028802373043e+00 -1.007954612090661978e-02 -2.921259894404978907e-02 1.261481665895540505e-01 -1.238132110340075670e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.589703145399327638e-02 5.721647506622395962e-01 1.559986354918243556e+00 -8.091372246361474077e-03 7.698971723611014450e-01 -1.013854774687944493e+00 -1.037008109182106265e-02 -2.824677042414277042e-02 1.248963762290640211e-01 -1.326087723391039253e-01 0.000000000000000000e+00 0.000000000000000000e+00
-3.011104789820897437e-02 5.850130317350076270e-01 1.559910864851930645e+00 -7.001442687765685631e-03 7.597823872662442524e-01 -1.009067971652500173e+00 -1.065097324286290968e-02 -2.727665548453168942e-02 1.235579578459757022e-01 -1.411113280897770550e-01 0.000000000000000000e+00 0.000000000000000000e+00
-2.419714990324293297e-02 5.977459383976679863e-01 1.559846429768396714e+00 -5.880538815709186219e-03 7.497166442584402013e-01 -1.004047504450832573e+00 -1.092218941490734341e-02 -2.630408970672804339e-02 1.221358702744227837e-01 -1.493150857986440816e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.815654176443329618e-02 6.103534112122009914e-01 1.559793354548525635e+00 -4.729635200306414947e-03 7.397022457209996293e-01 -9.988002183646240706e-01 -1.118371438893311226e-02 -2.533085320084936531e-02 1.206331257833338916e-01 -1.572148995367634861e-01 0.000000000000000000e+00 0.000000000000000000e+00
-1.199052692662942732e-02 6.228256973120385176e-01 1.559751934259254513e+00 -3.549718162467822499e-03 7.297414257442770280e-01 -9.933329199660847486e-01 -1.143555047623206512e-02 -2.435866695337590704e-02 1.190527850584851277e-01 -1.648062858055936442e-01 0.000000000000000000e+00 0.000000000000000000e+00
-5.700504635351279735e-03 6.351533603351742219e-01 1.559722454069924824e+00 -2.341783360671319692e-03 7.198363506107451348e-01 -9.876523773066935297e-01 -1.167771684461717252e-02 -2.338916936866373628e-02 1.173979499494424289e-01 -1.720856113203945159e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.120329971799082289e-04 6.473272900775400851e-01 1.559705189143841153e+00 -1.106833544206928862e-03 7.099891190564568966e-01 -9.817653202946159396e-01 -1.191024874509695811e-02 -2.242394819545967186e-02 1.156717555147004639e-01 -1.790497867116463415e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.245504579549451665e-03 6.593387104068149096e-01 1.559700404607139657e+00 1.541237433407315397e-04 7.002017627896496288e-01 -9.756784398616515919e-01 -1.213319692919107018e-02 -2.146451998227729210e-02 1.138773640528053938e-01 -1.856964282787418596e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.389824240748399088e-02 6.711791872493242384e-01 1.559708355468524044e+00 1.440078252577102697e-03 6.904762466765664852e-01 -9.693983877654350767e-01 -1.234662707098348883e-02 -2.051233792559199048e-02 1.120179592319655026e-01 -1.920237701230535499e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.066849643533009637e-02 6.828406342286120756e-01 1.559729286658174674e+00 2.750019231615273216e-03 6.808144694053525070e-01 -9.629317747617427425e-01 -1.255061892289056728e-02 -1.956878849880268334e-02 1.100967383010486716e-01 -1.980306753682411491e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.755443732967855636e-02 6.943153188682421595e-01 1.559763432983561238e+00 4.082937361790222805e-03 6.712182636638571731e-01 -9.562851698473175954e-01 -1.274526584574331781e-02 -1.863517701461977691e-02 1.081169074953073767e-01 -2.037167287648209424e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.455416033180012253e-02 7.055958666985251426e-01 1.559811019187270720e+00 5.437826766776170974e-03 6.616893967303822954e-01 -9.494650979588595829e-01 -1.293067390474839616e-02 -1.771276577852375078e-02 1.060816741783893180e-01 -2.090819121533390168e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.166568870574521855e-02 7.166752651661743023e-01 1.559872259973561270e+00 6.813686850836105785e-03 6.522295708390791757e-01 -9.424780382922702815e-01 -1.310696140803999273e-02 -1.680273675040409517e-02 1.039942427083812709e-01 -2.141268860866360202e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.888697741134778035e-02 7.275468663864155250e-01 1.559947360074651179e+00 8.209524098094956798e-03 6.428404236701834584e-01 -9.353304219717347712e-01 -1.327425817652084714e-02 -1.590620233470592740e-02 1.018578083317862593e-01 -2.188528828793134540e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.621591677007115040e-02 7.382043891583212059e-01 1.560036514331301971e+00 9.624353794238146159e-03 6.335235288496496864e-01 -9.280286295368730398e-01 -1.343270482115279003e-02 -1.502422006970846428e-02 9.967555133832908809e-02 -2.232615746545105750e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.365033617771499730e-02 7.486419198627543015e-01 1.560139907794724667e+00 1.105720164282126758e-02 6.242803964965856212e-01 -9.205789883821610120e-01 -1.358245212759671451e-02 -1.415776606368253018e-02 9.745063226360915765e-02 -2.273552600238005206e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.118800754807828868e-02 7.588539133022711436e-01 1.560257715805632550e+00 1.250710527186748439e-02 6.151124735974844437e-01 -9.129877701643515087e-01 -1.372366032757664500e-02 -1.330776544565404410e-02 9.518618631712094658e-02 -2.311366164642377208e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.882664937956870843e-02 7.688351913826251272e-01 1.560390104174592452e+00 1.397311575666230349e-02 6.060211448596304340e-01 -9.052611872931181081e-01 -1.385649867168942118e-02 -1.247506886297841157e-02 9.288532035970015199e-02 -2.346088579655939421e-01 0.000000000000000000e+00 0.000000000000000000e+00
